UBIGEO,DEPARTAMEN,PROVINCIA,DISTRITO,mean,min,max,std,count,percentile_10,percentile_90
210115,PUNO,PUNO,VILQUE,0.989734377179827,-0.22124217450618744,1.6151055097579956,0.5453957234491214,7,0.4462752640247345,1.4526044130325317
030702,APURIMAC,GRAU,CURPAHUASI,1.0107402801513672,0.06698232889175415,3.2175045013427734,0.8695608352628174,10,0.16581422090530396,1.7652864456176758
090116,HUANCAVELICA,HUANCAVELICA,VILCA,1.0124799410502117,-1.48405921459198,3.9643468856811523,1.6030277815520257,12,-0.9402561187744141,2.692148208618164
210607,PUNO,HUANCANE,TARACO,1.0542751039777483,0.519982635974884,1.3705450296401978,0.26211843752207237,7,0.7567691802978516,1.3227163553237915
150404,LIMA,CANTA,HUAROS,1.058503786722819,-0.4572353661060333,2.8311328887939453,0.9750447082210654,9,0.2721279263496399,2.6125149726867676
210101,PUNO,PUNO,PUNO,1.067380611713116,-1.5608210563659668,5.8441481590271,1.8424068408420349,13,-0.6933903694152832,3.217839479446411
050806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,1.083460693359375,-0.5568745732307434,5.2763190269470215,1.673776832779098,25,-0.4365678131580353,3.6945104598999023
081209,CUSCO,QUISPICANCHI,MARCAPATA,1.126018342517671,-4.807548999786377,12.549735069274902,4.206436851138284,42,-3.067755937576294,7.467568397521973
040501,AREQUIPA,CAYLLOMA,CHIVAY,1.1418217250279017,-1.1233675479888916,3.662226676940918,1.6349175720670968,7,-0.7554013729095459,3.0413835048675537
211305,PUNO,YUNGUYO,OLLARAYA,1.1700934171676636,1.1700934171676636,1.1700934171676636,0.0,1,1.1700934171676636,1.1700934171676636
090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,1.1770300614206415,-1.20378577709198,3.2605597972869873,1.4275980418690086,19,-0.6968808770179749,3.078972339630127
030713,APURIMAC,GRAU,VIRUNDO,1.1873652935028076,0.404622882604599,2.5774171352386475,0.9855209182154866,3,0.43970948457717896,2.1779448986053467
190104,PASCO,PASCO,HUAYLLAY,1.2109475977280562,0.2979336678981781,3.114642381668091,0.6067913188574054,34,0.5494046211242676,1.8055710792541504
211303,PUNO,YUNGUYO,COPANI,1.2225183248519897,1.2225183248519897,1.2225183248519897,0.0,1,1.2225183248519897,1.2225183248519897
210104,PUNO,PUNO,ATUNCOLLA,1.2277919451395671,1.0251336097717285,1.5058282613754272,0.20335226745708246,3,1.050589680671692,1.435145378112793
030301,APURIMAC,ANTABAMBA,ANTABAMBA,1.2774746894836426,-1.1512172222137451,5.518685817718506,1.734812002168238,20,-0.3903745710849762,3.739096164703369
211204,PUNO,SANDIA,PATAMBUCO,1.286520004272461,-2.8678252696990967,6.574373245239258,2.9030576407873054,16,-2.0543088912963867,5.943813323974609
210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,1.2887451648712158,0.9432869553565979,1.615348219871521,0.2550453535030996,4,1.010635256767273,1.5593129396438599
150704,LIMA,HUAROCHIRI,CARAMPOMA,1.3152471269880022,-0.10312526673078537,4.040561199188232,1.307391389354304,7,0.1937795877456665,2.7828047275543213
210503,PUNO,EL COLLAO,PILCUYO,1.3189418315887451,0.919072151184082,2.273346185684204,0.45893812845927945,6,0.9552862644195557,1.8399779796600342
210204,PUNO,AZANGARO,ASILLO,1.3255271911621094,0.31496450304985046,2.4794130325317383,0.7273923703059789,13,0.335222989320755,2.182386636734009
030304,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,1.3271265896883877,-1.0939239263534546,5.0732808113098145,1.8072647645391822,22,-0.49205729365348816,3.7298965454101562
210112,PUNO,PUNO,PLATERIA,1.3309273719787598,-1.2847132682800293,4.650022029876709,2.099010378922001,8,-0.8837594985961914,4.4997944831848145
090109,HUANCAVELICA,HUANCAVELICA,LARIA,1.3309495449066162,1.0483314990997314,1.6135674715042114,0.28261798620224626,2,1.1048550605773926,1.5570439100265503
151007,LIMA,YAUYOS,CARANIA,1.3480289459228516,-0.30293330550193787,3.622899293899536,1.4823894037561758,5,-0.07205459475517273,3.1858086585998535
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,1.3702133496602376,0.7009357810020447,2.0468456745147705,0.5494900237217015,3,0.8333203792572021,1.910048246383667
210206,PUNO,AZANGARO,CHUPA,1.3918177604675293,0.9179152846336365,2.720810890197754,0.6923960311034265,5,0.9242982268333435,2.2068119049072266
210110,PUNO,PUNO,PAUCARCOLLA,1.4125633239746094,0.0982000008225441,2.397054433822632,0.7942337369054542,6,0.3751984238624573,2.222081184387207
120501,JUNIN,JUNIN,JUNIN,1.4250749157321068,0.22964604198932648,4.299988269805908,0.987283647991909,31,0.6341601014137268,2.278651475906372
150903,LIMA,OYON,CAUJUL,1.4612623850504558,1.1472911834716797,1.7352207899093628,0.24168308268972327,3,1.218087911605835,1.6884316205978394
150709,LIMA,HUAROCHIRI,HUAROCHIRI,1.5035347938537598,0.2587517201900482,3.0792295932769775,0.7873290443839256,8,0.5998008251190186,2.286175012588501
150608,LIMA,HUARAL,PACARAOS,1.5063805050320096,0.5575188994407654,3.785428285598755,0.9108975990505696,9,0.8773133754730225,2.396224021911621
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,1.5095516443252563,0.816206157207489,2.202897071838379,0.6933454573154456,2,0.9548752307891846,2.064228057861328
080708,CUSCO,CHUMBIVILCAS,VELILLE,1.5102513631184895,-0.334210067987442,2.755563497543335,0.8693079762382274,24,0.3635817766189575,2.597996711730957
211102,PUNO,SAN ROMAN,CABANA,1.5211049715677898,0.8855040073394775,2.174954652786255,0.403920800383178,6,1.0622706413269043,1.976771354675293
080706,CUSCO,CHUMBIVILCAS,LLUSCO,1.5226808027787642,-1.0160037279129028,4.732686519622803,1.8837129280497544,11,-0.5951166749000549,3.8200972080230713
090301,HUANCAVELICA,ANGARAES,LIRCAY,1.5355085645403181,-0.47319379448890686,4.874417781829834,1.4107873002907838,28,-0.039422888308763504,3.328594207763672
050205,AYACUCHO,CANGALLO,PARAS,1.539548328944615,-0.5330614447593689,5.3412766456604,1.604128233708169,28,-0.25634849071502686,4.155102252960205
120806,JUNIN,YAULI,PACCHA,1.5567032207142224,0.18477129936218262,2.4751265048980713,0.6990762972952316,11,0.884979248046875,2.439903736114502
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,1.5694592450116132,-0.7929480075836182,5.267929553985596,1.4266163122225266,37,-0.13943809270858765,3.357454538345337
090616,HUANCAVELICA,HUAYTARA,TAMBO,1.5717228651046753,-0.1472453624010086,3.0614750385284424,1.001395230462575,8,0.3998769521713257,2.5956106185913086
021403,ANCASH,OCROS,CAJAMARQUILLA,1.5735936164855957,1.5722370147705078,1.5749502182006836,0.0013566017150878906,2,1.5725083351135254,1.574678897857666
030109,APURIMAC,ABANCAY,TAMBURCO,1.588001012802124,0.8226268291473389,2.353375196456909,0.7653741836547852,2,0.9757016897201538,2.2003002166748047
080501,CUSCO,CANAS,YANAOCA,1.626816643608941,0.04199890419840813,3.4663331508636475,0.9668477901454662,9,0.37038129568099976,2.4233551025390625
120426,JUNIN,JAUJA,POMACANCHA,1.6270188225640192,1.1681190729141235,2.5285885334014893,0.41328850179032256,9,1.275760531425476,2.1730258464813232
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,1.6312381029129028,1.6312381029129028,1.6312381029129028,0.0,1,1.6312381029129028,1.6312381029129028
120114,JUNIN,HUANCAYO,EL TAMBO,1.6362307866414387,-0.2181912511587143,4.4134697914123535,1.6896971636927725,6,0.0694262683391571,3.9306154251098633
040410,AREQUIPA,CASTILLA,PAMPACOLCA,1.6406622992621527,-2.658280372619629,5.709051609039307,2.565680136896848,9,-0.6891814470291138,5.062356472015381
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,1.6466946601867676,-0.31667062640190125,2.4835643768310547,1.1429023187835445,4,0.40148434042930603,2.4413068294525146
040405,AREQUIPA,CASTILLA,CHILCAYMARCA,1.6637392044067383,-0.6624694466590881,3.1214561462402344,1.2486783408421287,8,-0.04615338146686554,3.096724033355713
120128,JUNIN,HUANCAYO,QUILCAS,1.6656074523925781,-0.31126871705055237,4.619930744171143,1.6996936353886514,6,-0.003705322742462158,3.772447109222412
210210,PUNO,AZANGARO,SAMAN,1.7164735794067383,0.8566846251487732,2.6862199306488037,0.6845845323778901,6,0.9637503623962402,2.533616304397583
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,1.7220279693603515,0.1701705902814865,3.6725995540618896,1.2624730912968407,10,0.17138344049453735,3.5784802436828613
120120,JUNIN,HUANCAYO,HUASICANCHA,1.7270950078964233,1.7270950078964233,1.7270950078964233,0.0,1,1.7270950078964233,1.7270950078964233
090711,HUANCAVELICA,TAYACAJA,PAZOS,1.75151184626988,0.8145287036895752,2.327249526977539,0.550811445787674,7,1.0350123643875122,2.2989659309387207
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,1.7833775607022373,0.13740047812461853,4.906887054443359,1.2123558842496522,22,0.5287298560142517,3.580130100250244
190109,PASCO,PASCO,SIMON BOLIVAR,1.7847732875658118,0.914221465587616,2.4016897678375244,0.4047589177894114,23,1.3456135988235474,2.295308828353882
081206,CUSCO,QUISPICANCHI,CUSIPATA,1.792708396911621,-0.9823864102363586,4.196657657623291,1.6369073546451651,7,0.03503906726837158,3.8535282611846924
080401,CUSCO,CALCA,CALCA,1.8007753372192383,-1.4097927808761597,6.926424026489258,2.7441640520714428,10,-0.8028696179389954,6.091027736663818
120101,JUNIN,HUANCAYO,HUANCAYO,1.8029680252075195,-0.8423619270324707,5.874976634979248,2.170472963279983,6,-0.1667153239250183,4.453352928161621
120423,JUNIN,JAUJA,PACCHA,1.8044636249542236,1.4561847448349,2.152742624282837,0.3482789397239736,2,1.5258405208587646,2.0830867290496826
151004,LIMA,YAUYOS,AYAVIRI,1.807663917541504,-0.9267098307609558,5.539060115814209,1.7827440166964834,8,0.10344350337982178,3.436887264251709
080507,CUSCO,CANAS,QUEHUE,1.8171852111816407,1.0955557823181152,2.5421133041381836,0.48097535263999674,5,1.276318073272705,2.3186163902282715
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,1.8187748591105144,0.14644648134708405,3.088181495666504,0.892698782671701,6,0.8246394395828247,2.6935043334960938
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,1.8362077474594116,1.8362077474594116,1.8362077474594116,0.0,1,1.8362077474594116,1.8362077474594116
120802,JUNIN,YAULI,CHACAPALPA,1.8413178126017253,0.23870718479156494,3.342885971069336,1.0040483229886967,6,0.8092318773269653,3.074665069580078
030406,APURIMAC,AYMARAES,COTARUSE,1.8670905540729392,0.17733503878116608,4.787275791168213,0.9838989055767366,58,0.5677549242973328,3.1111252307891846
080603,CUSCO,CANCHIS,COMBAPATA,1.8703826268513997,-0.28231921792030334,3.7974817752838135,1.4137546865234365,6,0.2422913908958435,3.604428768157959
040408,AREQUIPA,CASTILLA,MACHAGUAY,1.8737110561794705,-1.3132529258728027,9.329758644104004,3.3607977916805516,9,-1.0680301189422607,6.330704689025879
151031,LIMA,YAUYOS,TUPE,1.8798190222846136,-1.310327410697937,10.38602352142334,3.5541593741601214,9,-1.293201208114624,6.142800331115723
030506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,1.8982466459274292,0.45618173480033875,3.156097412109375,0.8888095225649817,16,0.8030081987380981,3.015397787094116
080705,CUSCO,CHUMBIVILCAS,LIVITACA,1.8990408325195312,-0.10785048454999924,4.3706889152526855,1.2016268010292526,25,0.5165958404541016,3.753486394882202
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,1.939026117324829,0.5929376482963562,3.1140902042388916,0.9013730755644478,4,0.9786655902862549,2.830976724624634
120503,JUNIN,JUNIN,ONDORES,1.94414308336046,1.4465340375900269,2.4536657333374023,0.3385783597149984,9,1.4548832178115845,2.315403699874878
080102,CUSCO,CUSCO,CCORCA,1.9448747634887695,0.7849578857421875,3.2382259368896484,0.9057636710666082,5,1.0565829277038574,3.0421316623687744
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,1.9468833521792763,-3.454216718673706,8.74809455871582,4.256760858649744,19,-3.1705105304718018,8.105422973632812
151012,LIMA,YAUYOS,HONGOS,1.948938250541687,0.13981115818023682,6.25392484664917,2.5119201746813555,4,0.1884586662054062,4.707760810852051
030303,APURIMAC,ANTABAMBA,HUAQUIRCA,1.9515541621616908,-1.022713541984558,6.306234359741211,2.2122151589039944,14,-0.3274381756782532,5.212973594665527
120431,JUNIN,JAUJA,SINCOS,1.9531548817952473,0.4189462661743164,3.0774424076080322,0.8935886083881317,6,0.8754135370254517,2.826286792755127
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,1.9614458084106445,0.5277289748191833,4.445067882537842,1.2603538897487168,6,0.8573086261749268,3.4939382076263428
151019,LIMA,YAUYOS,LINCHA,2.0118042627970376,0.43248024582862854,4.4015398025512695,1.3365908467937386,6,0.651927649974823,3.5887770652770996
090110,HUANCAVELICA,HUANCAVELICA,MANTA,2.0200653076171875,0.6320688128471375,3.0815343856811523,1.0214932600259445,5,0.7653067111968994,3.0213232040405273
120105,JUNIN,HUANCAYO,CHACAPAMPA,2.032789421081543,0.6412480473518372,3.0847437381744385,0.8473331528847681,5,1.1182740926742554,2.941910982131958
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,2.0689282136804916,-5.046488285064697,11.107073783874512,4.195978523898643,17,-2.3788883686065674,7.482545852661133
081212,CUSCO,QUISPICANCHI,QUIQUIJANA,2.088685671488444,0.07005389779806137,5.074592590332031,1.5327972345464345,12,0.41528376936912537,4.248306751251221
081006,CUSCO,PARURO,OMACHA,2.095172882080078,0.1815623790025711,5.120233535766602,1.5175148345890916,15,0.27165043354034424,4.387913703918457
030504,APURIMAC,COTABAMBAS,HAQUIRA,2.133516648236443,-0.4714082181453705,5.316777229309082,1.4795632503476228,17,0.2760825455188751,4.20277738571167
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,2.1635499681745256,0.7109408378601074,3.666154146194458,0.9801968935997621,7,0.9496142268180847,3.3741939067840576
040402,AREQUIPA,CASTILLA,ANDAGUA,2.1699793497721354,-0.5230782628059387,7.234210968017578,2.398979386011161,15,-0.3606705665588379,5.280308723449707
210308,PUNO,CARABAYA,OLLACHEA,2.1788922119140626,-2.142571210861206,10.7259521484375,3.0399063213279724,25,-0.9717001914978027,5.977832317352295
150901,LIMA,OYON,OYON,2.1819979759954635,1.0010250806808472,5.365005016326904,0.9874906936548318,31,1.2575109004974365,3.215355157852173
030701,APURIMAC,GRAU,CHUQUIBAMBILLA,2.18309326171875,0.4326283633708954,5.303404331207275,1.7898587065222271,15,0.5555658936500549,4.970773220062256
120122,JUNIN,HUANCAYO,INGENIO,2.206054210662842,0.7395730018615723,3.6725356578826904,1.466481328010564,2,1.0328693389892578,3.379239320755005
151001,LIMA,YAUYOS,YAUYOS,2.227031534368342,0.4092704951763153,7.235219955444336,2.1427928543264727,11,0.6280859112739563,4.683787822723389
210106,PUNO,PUNO,CHUCUITO,2.244748592376709,0.039010148495435715,4.3856377601623535,1.5371208972092827,4,0.7076821327209473,3.7558751106262207
210105,PUNO,PUNO,CAPACHICA,2.248210906982422,1.3736013174057007,3.929173231124878,1.1889464526640952,3,1.387252688407898,3.4317100048065186
080703,CUSCO,CHUMBIVILCAS,CHAMACA,2.273198445638021,0.5107254385948181,4.044642925262451,1.002273052425344,24,0.8117629885673523,3.4033477306365967
151026,LIMA,YAUYOS,SAN JOAQUIN,2.3048465251922607,0.2236381620168686,5.231679439544678,1.9255832220108557,4,0.45483511686325073,4.493107318878174
211301,PUNO,YUNGUYO,YUNGUYO,2.315901279449463,0.47674068808555603,4.027053356170654,1.3268967943205203,6,0.572444498538971,3.745058536529541
030707,APURIMAC,GRAU,PATAYPAMPA,2.320351219177246,1.0365667343139648,3.892807722091675,0.9173447323163421,5,1.4629132747650146,3.304001569747925
190111,PASCO,PASCO,TINYAHUARCO,2.3458821773529053,2.164872169494629,2.5551326274871826,0.1768463387722342,4,2.168390989303589,2.5346693992614746
090114,HUANCAVELICA,HUANCAVELICA,PALCA,2.3527773221333823,1.4457168579101562,3.1523654460906982,0.7008685341312633,3,1.6486233472824097,3.013942241668701
020504,ANCASH,BOLOGNESI,AQUIA,2.365159606933594,0.5294132232666016,4.500541687011719,1.0396800766464571,15,1.0866504907608032,3.597111225128174
120705,JUNIN,TARMA,LA UNION,2.3757050037384033,1.4225090742111206,3.8447704315185547,0.9089227673311384,4,1.5624253749847412,3.395331859588623
101004,HUANUCO,LAURICOCHA,QUEROPALCA,2.3815587361653647,1.748392105102539,3.163783073425293,0.47086563018090616,6,1.8580753803253174,2.930609703063965
080309,CUSCO,ANTA,ZURITE,2.391343434651693,0.6339389681816101,3.556330919265747,1.264466210215815,3,1.1039032936096191,3.441816806793213
080201,CUSCO,ACOMAYO,ACOMAYO,2.420368512471517,-0.19768624007701874,5.607611179351807,1.9369657656575994,6,0.4535568952560425,4.898413181304932
190112,PASCO,PASCO,VICCO,2.423375701904297,2.015033483505249,3.2098429203033447,0.41082482429154654,5,2.100290060043335,2.876054286956787
050301,AYACUCHO,HUANCA SANCOS,SANCOS,2.424930074940557,0.478522926568985,5.312834739685059,0.9217382052293882,46,1.320171594619751,3.4379701614379883
120502,JUNIN,JUNIN,CARHUAMAYO,2.432306671142578,1.7605780363082886,4.4457197189331055,1.0267094538391606,5,1.780758023262024,3.594305992126465
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,2.438515853881836,0.21990318596363068,7.265212535858154,2.6236069702430314,5,0.3019711673259735,5.612248420715332
120111,JUNIN,HUANCAYO,CHUPURO,2.4644064903259277,2.4644064903259277,2.4644064903259277,0.0,1,2.4644064903259277,2.4644064903259277
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,2.4644112586975098,1.2043874263763428,3.7244350910186768,1.260023832321167,2,1.4563921689987183,3.4724302291870117
080302,CUSCO,ANTA,ANCAHUASI,2.503326892852783,-0.21467743813991547,4.407063007354736,1.8258841559472083,4,0.4234544038772583,4.2574920654296875
090312,HUANCAVELICA,ANGARAES,SECCLLA,2.5079625447591147,1.447385311126709,3.989325761795044,0.8863863990839845,6,1.5793941020965576,3.6540141105651855
081205,CUSCO,QUISPICANCHI,CCATCA,2.5127681385387075,1.5263214111328125,3.636640787124634,0.650404228404101,11,1.828332543373108,3.3879518508911133
190105,PASCO,PASCO,NINACACA,2.5196289486355252,1.836363434791565,4.610494136810303,0.7541977969960698,18,1.8730210065841675,3.5315439701080322
150712,LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS,2.531068801879883,1.5394811630249023,3.5226566791534424,0.9915877580642772,2,1.7377986907958984,3.3243391513824463
120427,JUNIN,JAUJA,RICRAN,2.5399516712535513,1.1423877477645874,3.664865255355835,0.805562677069352,11,1.733469009399414,3.639533042907715
021710,ANCASH,RECUAY,TICAPAMPA,2.5551580429077148,1.8321958780288696,3.384326696395874,0.5199716024506021,5,1.9866435527801514,3.1100921630859375
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,2.5585888671875,0.9636637568473816,4.865363597869873,1.0283352748510783,25,1.3175621032714844,4.1493377685546875
090610,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,2.5665920802525113,1.2319246530532837,4.329263210296631,1.0112426391176066,7,1.523314356803894,3.755403518676758
211206,PUNO,SANDIA,QUIACA,2.569271967961238,-1.854077935218811,7.856475353240967,2.999434781757898,13,-0.832220196723938,7.411072254180908
120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,2.590916156768799,0.5956606268882751,3.940561056137085,1.0638488204678067,6,1.3141672611236572,3.624032735824585
151020,LIMA,YAUYOS,MADEAN,2.5966603415352956,1.1425353288650513,5.21748161315918,1.3023245317936138,7,1.15955650806427,3.993955373764038
120411,JUNIN,JAUJA,JANJAILLO,2.602708578109741,2.602708578109741,2.602708578109741,0.0,1,2.602708578109741,2.602708578109741
050805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,2.6216790676116943,1.7534798383712769,3.539675712585449,0.7948297969784868,4,1.8019753694534302,3.461301565170288
120417,JUNIN,JAUJA,MASMA CHICCHE,2.6367034912109375,2.6367034912109375,2.6367034912109375,0.0,1,2.6367034912109375,2.6367034912109375
081306,CUSCO,URUBAMBA,OLLANTAYTAMBO,2.6416963276110197,-0.4847524166107178,7.184776306152344,2.2655415326994577,19,0.5427327156066895,6.376361846923828
150722,LIMA,HUAROCHIRI,SAN MATEO,2.6698201497395835,0.09398478269577026,7.8818039894104,2.2909785933138176,12,0.463039755821228,4.821512222290039
120801,JUNIN,YAULI,LA OROYA,2.6826165517171225,1.710000991821289,3.695966958999634,0.6399637540349945,12,1.8710510730743408,3.566371202468872
150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,2.697423044840495,-0.5230446457862854,8.20266342163086,2.708608148451436,15,-0.2813301682472229,6.819128036499023
120406,JUNIN,JAUJA,CURICACA,2.7062066396077475,2.3121230602264404,3.308837652206421,0.4328040881771103,3,2.3492302894592285,3.146601915359497
